Quantity,Unit_Price,Discount,Year,Month,Quarter,Day,Day_of_Week_Number,Gross_Sales,Discount_Amount,Net_Unit_Price,Category,Region,Sales
4,1878.34,0.0,2025,5,2,26,0,7513.36,0.0,1878.34,Furniture,South,7513.36
3,1772.89,0.0,2025,5,2,26,0,5318.67,0.0,1772.89,Stationery,East,5318.67
5,27449.15,0.1,2025,5,2,26,0,137245.75,13724.575,24704.235999999997,Electronics,West,123521.18
2,22640.79,0.15,2025,5,2,26,0,45281.58,6792.237,19244.67,Electronics,South,38489.34
4,28992.49,0.1,2025,5,2,26,0,115969.96,11596.996000000001,26093.24,Electronics,South,104372.96
5,79435.18,0.05,2025,5,2,26,0,397175.89999999997,19858.795,75463.42,Electronics,West,377317.1
1,6630.99,0.05,2025,5,2,27,1,6630.99,331.5495,6299.44,Accessories,West,6299.44
1,65974.57,0.1,2025,5,2,27,1,65974.57,6597.457000000001,59377.11,Electronics,South,59377.11
1,1758.71,0.25,2025,5,2,27,1,1758.71,439.6775,1319.03,Furniture,South,1319.03
1,32989.22,0.0,2025,5,2,27,1,32989.22,0.0,32989.22,Electronics,South,32989.22
3,6817.56,0.2,2025,5,2,27,1,20452.68,4090.536,5454.046666666666,Furniture,South,16362.14
2,3220.16,0.0,2025,5,2,27,1,6440.32,0.0,3220.16,Accessories,Central,6440.32
3,1794.9,0.05,2025,5,2,27,1,5384.700000000001,269.23500000000007,1705.1533333333334,Office Supplies,West,5115.46
2,3163.52,0.1,2025,5,2,27,1,6327.04,632.7040000000001,2847.17,Accessories,North,5694.34
1,910.48,0.15,2025,5,2,27,1,910.48,136.572,773.91,Office Supplies,Central,773.91
1,238.48,0.0,2025,5,2,27,1,238.48,0.0,238.48,Stationery,South,238.48
3,1769.17,0.05,2025,5,2,28,2,5307.51,265.37550000000005,1680.71,Furniture,East,5042.13
1,5472.02,0.05,2025,5,2,28,2,5472.02,273.60100000000006,5198.42,Furniture,West,5198.42
8,21953.46,0.25,2025,5,2,28,2,175627.68,43906.92,16465.095,Electronics,North,131720.76
3,4433.31,0.05,2025,5,2,28,2,13299.93,664.9965000000001,4211.643333333333,Accessories,South,12634.93
1,1828.9,0.15,2025,5,2,28,2,1828.9,274.335,1554.56,Furniture,South,1554.56
4,1765.79,0.1,2025,5,2,28,2,7063.16,706.316,1589.21,Stationery,East,6356.84
8,21527.88,0.05,2025,5,2,28,2,172223.04,8611.152,20451.48625,Electronics,Central,163611.89
3,64830.9,0.0,2025,5,2,28,2,194492.7,0.0,64830.9,Electronics,North,194492.7
2,23567.72,0.0,2025,5,2,29,3,47135.44,0.0,23567.72,Electronics,North,47135.44
7,27017.08,0.2,2025,5,2,29,3,189119.56,37823.912000000004,21613.664285714283,Electronics,South,151295.65
3,244.81,0.0,2025,5,2,29,3,734.4300000000001,0.0,244.80999999999997,Stationery,South,734.43
1,6732.43,0.0,2025,5,2,29,3,6732.43,0.0,6732.43,Accessories,North,6732.43
1,4655.51,0.2,2025,5,2,29,3,4655.51,931.1020000000001,3724.41,Accessories,East,3724.41
2,67858.52,0.0,2025,5,2,29,3,135717.04,0.0,67858.52,Electronics,East,135717.04
4,874.22,0.0,2025,5,2,30,4,3496.88,0.0,874.22,Office Supplies,Central,3496.88
2,12983.78,0.2,2025,5,2,30,4,25967.56,5193.512000000001,10387.025,Office Supplies,North,20774.05
2,9192.18,0.15,2025,5,2,30,4,18384.36,2757.654,7813.355,Furniture,West,15626.71
2,1904.75,0.05,2025,5,2,30,4,3809.5,190.47500000000002,1809.51,Stationery,North,3619.02
2,1832.65,0.05,2025,5,2,30,4,3665.3,183.26500000000001,1741.02,Stationery,South,3482.04
2,27068.28,0.1,2025,5,2,30,4,54136.56,5413.656,24361.45,Electronics,Central,48722.9
3,4488.37,0.1,2025,5,2,30,4,13465.11,1346.5110000000002,4039.5333333333333,Accessories,East,12118.6
4,5708.68,0.05,2025,5,2,30,4,22834.72,1141.736,5423.245,Furniture,East,21692.98
3,1868.44,0.05,2025,5,2,30,4,5605.32,280.266,1775.0166666666667,Furniture,South,5325.05
4,83770.41,0.25,2025,5,2,30,4,335081.64,83770.41,62827.8075,Electronics,West,251311.23
3,6574.89,0.1,2025,5,2,30,4,19724.670000000002,1972.4670000000003,5917.400000000001,Furniture,East,17752.2
2,1864.14,0.0,2025,5,2,30,4,3728.28,0.0,1864.14,Stationery,West,3728.28
1,21017.71,0.0,2025,5,2,30,4,21017.71,0.0,21017.71,Electronics,North,21017.71
1,3100.2,0.2,2025,5,2,30,4,3100.2,620.04,2480.16,Accessories,West,2480.16
2,6871.04,0.05,2025,5,2,30,4,13742.08,687.104,6527.49,Furniture,West,13054.98
3,1850.54,0.15,2025,5,2,30,4,5551.62,832.7429999999999,1572.96,Furniture,South,4718.88
6,4242.93,0.1,2025,5,2,30,4,25457.58,2545.7580000000003,3818.6366666666668,Accessories,North,22911.82
2,32736.52,0.1,2025,5,2,31,5,65473.04,6547.304,29462.87,Electronics,North,58925.74
3,6751.72,0.0,2025,5,2,31,5,20255.16,0.0,6751.72,Furniture,North,20255.16
4,259.5,0.25,2025,5,2,31,5,1038.0,259.5,194.625,Stationery,North,778.5
1,251.8,0.0,2025,5,2,31,5,251.8,0.0,251.8,Stationery,Central,251.8
2,31714.7,0.0,2025,5,2,31,5,63429.4,0.0,31714.7,Electronics,South,63429.4
6,5587.04,0.15,2025,5,2,31,5,33522.24,5028.335999999999,4748.983333333334,Furniture,East,28493.9
3,1837.97,0.1,2025,5,2,31,5,5513.91,551.391,1654.1733333333334,Stationery,South,4962.52
2,1687.68,0.0,2025,6,2,1,6,3375.36,0.0,1687.68,Furniture,Central,3375.36
1,28976.01,0.05,2025,6,2,1,6,28976.01,1448.8005,27527.21,Electronics,West,27527.21
7,6601.41,0.0,2025,6,2,1,6,46209.869999999995,0.0,6601.410000000001,Accessories,North,46209.87
1,21018.96,0.0,2025,6,2,1,6,21018.96,0.0,21018.96,Electronics,North,21018.96
1,12940.93,0.0,2025,6,2,1,6,12940.93,0.0,12940.93,Office Supplies,West,12940.93
1,5312.86,0.0,2025,6,2,1,6,5312.86,0.0,5312.86,Furniture,South,5312.86
2,24377.8,0.2,2025,6,2,1,6,48755.6,9751.12,19502.24,Electronics,South,39004.48
4,27055.75,0.0,2025,6,2,1,6,108223.0,0.0,27055.75,Electronics,West,108223.0
1,27922.42,0.0,2025,6,2,1,6,27922.42,0.0,27922.42,Electronics,North,27922.42
5,7063.07,0.0,2025,6,2,1,6,35315.35,0.0,7063.07,Furniture,Central,35315.35
1,6475.06,0.0,2025,6,2,1,6,6475.06,0.0,6475.06,Accessories,East,6475.06
1,1753.34,0.1,2025,6,2,2,0,1753.34,175.334,1578.01,Stationery,North,1578.01
3,22139.95,0.05,2025,6,2,2,0,66419.85,3320.9925000000003,21032.953333333335,Electronics,East,63098.86
6,250.06,0.0,2025,6,2,2,0,1500.3600000000001,0.0,250.05999999999997,Stationery,West,1500.36
2,6316.35,0.2,2025,6,2,2,0,12632.7,2526.5400000000004,5053.08,Accessories,South,10106.16
2,930.16,0.0,2025,6,2,2,0,1860.32,0.0,930.16,Office Supplies,East,1860.32
1,4461.66,0.0,2025,6,2,2,0,4461.66,0.0,4461.66,Accessories,East,4461.66
2,6339.97,0.1,2025,6,2,2,0,12679.94,1267.9940000000001,5705.975,Accessories,West,11411.95
2,7144.64,0.1,2025,6,2,2,0,14289.28,1428.928,6430.175,Furniture,South,12860.35
2,8458.42,0.0,2025,6,2,2,0,16916.84,0.0,8458.42,Furniture,South,16916.84
2,7803.03,0.0,2025,6,2,2,0,15606.06,0.0,7803.03,Furniture,South,15606.06
8,12043.88,0.0,2025,6,2,2,0,96351.04,0.0,12043.88,Office Supplies,North,96351.04
2,3167.21,0.1,2025,6,2,3,1,6334.42,633.442,2850.49,Accessories,West,5700.98
1,8557.48,0.0,2025,6,2,3,1,8557.48,0.0,8557.48,Furniture,East,8557.48
1,27874.28,0.0,2025,6,2,3,1,27874.28,0.0,27874.28,Electronics,South,27874.28
4,1874.4,0.1,2025,6,2,3,1,7497.6,749.7600000000001,1686.96,Furniture,North,6747.84
3,250.05,0.05,2025,6,2,4,2,750.1500000000001,37.50750000000001,237.54666666666665,Stationery,East,712.64
5,960.43,0.2,2025,6,2,4,2,4802.15,960.43,768.3439999999999,Office Supplies,West,3841.72
3,426.72,0.1,2025,6,2,4,2,1280.16,128.01600000000002,384.0466666666667,Stationery,East,1152.14
5,3232.91,0.1,2025,6,2,4,2,16164.55,1616.455,2909.62,Accessories,Central,14548.1
1,886.8,0.0,2025,6,2,4,2,886.8,0.0,886.8,Office Supplies,South,886.8
1,22536.05,0.0,2025,6,2,4,2,22536.05,0.0,22536.05,Electronics,South,22536.05
2,7385.79,0.0,2025,6,2,4,2,14771.58,0.0,7385.79,Furniture,West,14771.58
1,23826.61,0.25,2025,6,2,4,2,23826.61,5956.6525,17869.96,Electronics,West,17869.96
1,20848.29,0.1,2025,6,2,4,2,20848.29,2084.829,18763.46,Electronics,East,18763.46
1,896.03,0.0,2025,6,2,4,2,896.03,0.0,896.03,Office Supplies,East,896.03
1,6818.31,0.15,2025,6,2,4,2,6818.31,1022.7465,5795.56,Furniture,Central,5795.56
1,429.08,0.05,2025,6,2,4,2,429.08,21.454,407.63,Stationery,North,407.63
8,811.72,0.1,2025,6,2,5,3,6493.76,649.3760000000001,730.5475,Office Supplies,South,5844.38
3,868.04,0.1,2025,6,2,5,3,2604.12,260.412,781.2366666666667,Office Supplies,North,2343.71
1,69549.37,0.1,2025,6,2,5,3,69549.37,6954.937,62594.43,Electronics,Central,62594.43
2,22173.26,0.25,2025,6,2,5,3,44346.52,11086.63,16629.945,Electronics,Central,33259.89
3,249.31,0.15,2025,6,2,5,3,747.9300000000001,112.18950000000001,211.91333333333333,Stationery,Central,635.74
3,1873.43,0.05,2025,6,2,5,3,5620.29,281.0145,1779.76,Stationery,East,5339.28
3,1817.01,0.15,2025,6,2,5,3,5451.03,817.6545,1544.46,Office Supplies,North,4633.38
7,66761.02,0.1,2025,6,2,5,3,467327.14,46732.71400000001,60084.91857142857,Electronics,North,420594.43
3,28733.99,0.2,2025,6,2,5,3,86201.97,17240.394,22987.193333333333,Electronics,South,68961.58
4,3166.4,0.15,2025,6,2,5,3,12665.6,1899.84,2691.44,Accessories,North,10765.76
1,4507.1,0.1,2025,6,2,5,3,4507.1,450.71000000000004,4056.39,Accessories,North,4056.39
4,61361.49,0.1,2025,6,2,5,3,245445.96,24544.596,55225.34,Electronics,West,220901.36
1,27344.87,0.0,2025,6,2,5,3,27344.87,0.0,27344.87,Electronics,West,27344.87
4,448.21,0.05,2025,6,2,5,3,1792.84,89.642,425.8,Stationery,Central,1703.2
2,3221.41,0.1,2025,6,2,6,4,6442.82,644.282,2899.27,Accessories,East,5798.54
1,32952.91,0.1,2025,6,2,6,4,32952.91,3295.2910000000006,29657.62,Electronics,North,29657.62
3,5596.73,0.25,2025,6,2,6,4,16790.19,4197.5475,4197.546666666666,Furniture,West,12592.64
7,31976.68,0.05,2025,6,2,6,4,223836.76,11191.838000000002,30377.845714285715,Electronics,East,212644.92
1,1785.61,0.0,2025,6,2,6,4,1785.61,0.0,1785.61,Stationery,East,1785.61
1,5675.59,0.1,2025,6,2,6,4,5675.59,567.5590000000001,5108.03,Furniture,North,5108.03
4,8723.92,0.0,2025,6,2,6,4,34895.68,0.0,8723.92,Furniture,East,34895.68
1,7212.7,0.05,2025,6,2,7,5,7212.7,360.635,6852.06,Furniture,East,6852.06
2,1878.45,0.0,2025,6,2,7,5,3756.9,0.0,1878.45,Furniture,North,3756.9
1,5331.03,0.0,2025,6,2,7,5,5331.03,0.0,5331.03,Furniture,East,5331.03
4,65491.67,0.05,2025,6,2,7,5,261966.68,13098.334,62217.0875,Electronics,West,248868.35
4,1779.47,0.15,2025,6,2,7,5,7117.88,1067.682,1512.55,Furniture,North,6050.2
5,928.76,0.05,2025,6,2,7,5,4643.8,232.19000000000003,882.3219999999999,Office Supplies,East,4411.61
1,4573.88,0.1,2025,6,2,7,5,4573.88,457.38800000000003,4116.49,Accessories,East,4116.49
4,5500.59,0.0,2025,6,2,7,5,22002.36,0.0,5500.59,Furniture,West,22002.36
4,27886.69,0.1,2025,6,2,7,5,111546.76,11154.676,25098.02,Electronics,East,100392.08
1,27773.98,0.0,2025,6,2,7,5,27773.98,0.0,27773.98,Electronics,East,27773.98
5,1913.76,0.15,2025,6,2,7,5,9568.8,1435.32,1626.696,Office Supplies,South,8133.48
2,3285.28,0.1,2025,6,2,7,5,6570.56,657.056,2956.75,Accessories,North,5913.5
2,21887.18,0.0,2025,6,2,7,5,43774.36,0.0,21887.18,Electronics,Central,43774.36
1,1972.93,0.1,2025,6,2,7,5,1972.93,197.293,1775.64,Office Supplies,West,1775.64
1,890.59,0.05,2025,6,2,8,6,890.59,44.529500000000006,846.06,Office Supplies,North,846.06
2,1812.63,0.0,2025,6,2,8,6,3625.26,0.0,1812.63,Office Supplies,West,3625.26
2,6832.91,0.1,2025,6,2,8,6,13665.82,1366.582,6149.62,Furniture,West,12299.24
3,7736.62,0.1,2025,6,2,8,6,23209.86,2320.9860000000003,6962.956666666666,Furniture,East,20888.87
2,4550.65,0.2,2025,6,2,8,6,9101.3,1820.26,3640.52,Accessories,West,7281.04
3,242.45,0.0,2025,6,2,8,6,727.3499999999999,0.0,242.45000000000002,Stationery,Central,727.35
3,3346.2,0.05,2025,6,2,8,6,10038.599999999999,501.92999999999995,3178.89,Accessories,West,9536.67
2,8509.01,0.1,2025,6,2,8,6,17018.02,1701.8020000000001,7658.11,Furniture,West,15316.22
2,8873.48,0.2,2025,6,2,8,6,17746.96,3549.392,7098.785,Furniture,North,14197.57
3,21572.83,0.0,2025,6,2,8,6,64718.490000000005,0.0,21572.829999999998,Electronics,North,64718.49
3,28903.66,0.1,2025,6,2,8,6,86710.98,8671.098,26013.293333333335,Electronics,South,78039.88
1,450.21,0.1,2025,6,2,9,0,450.21,45.021,405.19,Stationery,West,405.19
5,3306.38,0.1,2025,6,2,9,0,16531.9,1653.1900000000003,2975.7419999999997,Accessories,North,14878.71
6,22383.78,0.0,2025,6,2,9,0,134302.68,0.0,22383.78,Electronics,East,134302.68
3,1769.47,0.05,2025,6,2,9,0,5308.41,265.4205,1680.9966666666667,Office Supplies,North,5042.99
1,922.88,0.0,2025,6,2,9,0,922.88,0.0,922.88,Office Supplies,North,922.88
2,1849.63,0.2,2025,6,2,9,0,3699.26,739.8520000000001,1479.705,Furniture,North,2959.41
4,1727.1,0.05,2025,6,2,9,0,6908.4,345.42,1640.745,Office Supplies,South,6562.98
1,6503.49,0.05,2025,6,2,9,0,6503.49,325.1745,6178.32,Accessories,South,6178.32
8,8602.44,0.25,2025,6,2,9,0,68819.52,17204.88,6451.83,Furniture,East,51614.64
2,1751.62,0.2,2025,6,2,9,0,3503.24,700.648,1401.295,Stationery,Central,2802.59
1,896.99,0.2,2025,6,2,9,0,896.99,179.39800000000002,717.59,Office Supplies,East,717.59
5,921.57,0.0,2025,6,2,9,0,4607.85,0.0,921.57,Office Supplies,South,4607.85
1,32525.93,0.05,2025,6,2,9,0,32525.93,1626.2965000000002,30899.63,Electronics,West,30899.63
2,82605.13,0.15,2025,6,2,9,0,165210.26,24781.539,70214.36,Electronics,South,140428.72
1,23089.86,0.0,2025,6,2,9,0,23089.86,0.0,23089.86,Electronics,South,23089.86
3,3448.22,0.0,2025,6,2,9,0,10344.66,0.0,3448.22,Accessories,West,10344.66
1,1854.98,0.15,2025,6,2,10,1,1854.98,278.247,1576.73,Office Supplies,Central,1576.73
4,79609.98,0.05,2025,6,2,10,1,318439.92,15921.996,75629.48,Electronics,West,302517.92
1,4439.68,0.15,2025,6,2,10,1,4439.68,665.952,3773.73,Accessories,East,3773.73
3,6942.74,0.05,2025,6,2,10,1,20828.22,1041.411,6595.6033333333335,Furniture,North,19786.81
1,4349.47,0.05,2025,6,2,10,1,4349.47,217.47350000000003,4132.0,Accessories,East,4132.0
2,8276.31,0.0,2025,6,2,10,1,16552.62,0.0,8276.31,Furniture,West,16552.62
5,245.88,0.05,2025,6,2,10,1,1229.4,61.470000000000006,233.586,Stationery,West,1167.93
2,3234.71,0.0,2025,6,2,10,1,6469.42,0.0,3234.71,Accessories,South,6469.42
6,28127.92,0.05,2025,6,2,10,1,168767.52,8438.376,26721.523333333334,Electronics,West,160329.14
2,1923.4,0.0,2025,6,2,10,1,3846.8,0.0,1923.4,Office Supplies,West,3846.8
3,1794.84,0.0,2025,6,2,10,1,5384.5199999999995,0.0,1794.8400000000001,Furniture,North,5384.52
5,7114.99,0.0,2025,6,2,10,1,35574.95,0.0,7114.99,Furniture,East,35574.95
8,252.34,0.15,2025,6,2,10,1,2018.72,302.808,214.48875,Stationery,North,1715.91
2,84993.95,0.0,2025,6,2,10,1,169987.9,0.0,84993.95,Electronics,East,169987.9
6,22317.55,0.0,2025,6,2,10,1,133905.3,0.0,22317.55,Electronics,West,133905.3
6,30592.74,0.2,2025,6,2,10,1,183556.44,36711.288,24474.191666666666,Electronics,South,146845.15
2,27745.71,0.2,2025,6,2,11,2,55491.42,11098.284,22196.57,Electronics,Central,44393.14
1,82661.45,0.25,2025,6,2,11,2,82661.45,20665.3625,61996.09,Electronics,East,61996.09
2,442.36,0.15,2025,6,2,11,2,884.72,132.708,376.005,Stationery,Central,752.01
3,264.69,0.0,2025,6,2,11,2,794.0699999999999,0.0,264.69,Stationery,Central,794.07
5,28172.22,0.0,2025,6,2,11,2,140861.1,0.0,28172.22,Electronics,Central,140861.1
2,1898.23,0.2,2025,6,2,11,2,3796.46,759.292,1518.585,Office Supplies,North,3037.17
6,27960.72,0.1,2025,6,2,11,2,167764.32,16776.432,25164.648333333334,Electronics,Central,150987.89
4,3347.59,0.1,2025,6,2,11,2,13390.36,1339.036,3012.83,Accessories,Central,12051.32
2,64639.71,0.15,2025,6,2,11,2,129279.42,19391.913,54943.755,Electronics,North,109887.51
1,250.01,0.1,2025,6,2,11,2,250.01,25.001,225.01,Stationery,West,225.01
2,3092.44,0.0,2025,6,2,11,2,6184.88,0.0,3092.44,Accessories,South,6184.88
1,6563.05,0.2,2025,6,2,11,2,6563.05,1312.6100000000001,5250.44,Accessories,East,5250.44
6,61779.21,0.1,2025,6,2,11,2,370675.26,37067.526000000005,55601.28833333333,Electronics,West,333607.73
2,4636.54,0.05,2025,6,2,11,2,9273.08,463.654,4404.715,Accessories,North,8809.43
3,259.74,0.15,2025,6,2,11,2,779.22,116.883,220.78,Stationery,Central,662.34
1,893.31,0.1,2025,6,2,12,3,893.31,89.331,803.98,Office Supplies,West,803.98
3,30162.81,0.25,2025,6,2,12,3,90488.43000000001,22622.107500000002,22622.10666666667,Electronics,West,67866.32
2,880.18,0.15,2025,6,2,12,3,1760.36,264.054,748.155,Office Supplies,East,1496.31
1,1777.47,0.0,2025,6,2,12,3,1777.47,0.0,1777.47,Furniture,South,1777.47
1,83375.32,0.1,2025,6,2,12,3,83375.32,8337.532000000001,75037.79,Electronics,North,75037.79
2,27851.78,0.0,2025,6,2,12,3,55703.56,0.0,27851.78,Electronics,West,55703.56
2,1751.3,0.1,2025,6,2,12,3,3502.6,350.26,1576.17,Office Supplies,South,3152.34
5,8660.06,0.2,2025,6,2,12,3,43300.299999999996,8660.06,6928.048,Furniture,West,34640.24
2,30745.4,0.1,2025,6,2,12,3,61490.8,6149.080000000001,27670.86,Electronics,West,55341.72
1,86025.36,0.25,2025,6,2,13,4,86025.36,21506.34,64519.02,Electronics,West,64519.02
5,887.34,0.05,2025,6,2,13,4,4436.7,221.835,842.972,Office Supplies,North,4214.86
5,471.86,0.25,2025,6,2,13,4,2359.3,589.825,353.896,Stationery,East,1769.48
2,4740.16,0.05,2025,6,2,13,4,9480.32,474.016,4503.15,Accessories,West,9006.3
3,30153.43,0.1,2025,6,2,13,4,90460.29000000001,9046.029,27138.086666666666,Electronics,Central,81414.26
1,444.96,0.0,2025,6,2,13,4,444.96,0.0,444.96,Stationery,West,444.96
1,1810.82,0.05,2025,6,2,13,4,1810.82,90.541,1720.28,Stationery,East,1720.28
1,21098.01,0.0,2025,6,2,13,4,21098.01,0.0,21098.01,Electronics,East,21098.01
3,1820.05,0.05,2025,6,2,13,4,5460.15,273.0075,1729.0466666666669,Furniture,North,5187.14
3,3136.21,0.1,2025,6,2,13,4,9408.630000000001,940.8630000000002,2822.59,Accessories,South,8467.77
2,1789.11,0.1,2025,6,2,13,4,3578.22,357.822,1610.2,Office Supplies,West,3220.4
4,22299.6,0.2,2025,6,2,14,5,89198.4,17839.68,17839.68,Electronics,East,71358.72
3,883.12,0.25,2025,6,2,14,5,2649.36,662.34,662.34,Office Supplies,North,1987.02
7,3209.07,0.1,2025,6,2,14,5,22463.49,2246.349,2888.162857142857,Accessories,East,20217.14
4,875.04,0.05,2025,6,2,14,5,3500.16,175.008,831.2875,Office Supplies,East,3325.15
6,20007.74,0.2,2025,6,2,14,5,120046.44,24009.288,16006.191666666666,Electronics,East,96037.15
1,29545.88,0.1,2025,6,2,14,5,29545.88,2954.588,26591.29,Electronics,South,26591.29
5,1627.51,0.05,2025,6,2,14,5,8137.55,406.87750000000005,1546.134,Furniture,North,7730.67
8,444.87,0.0,2025,6,2,14,5,3558.96,0.0,444.87,Stationery,East,3558.96
8,12935.23,0.15,2025,6,2,14,5,103481.84,15522.275999999998,10994.945,Office Supplies,East,87959.56
1,1815.19,0.2,2025,6,2,15,6,1815.19,363.038,1452.15,Furniture,South,1452.15
4,12541.05,0.1,2025,6,2,15,6,50164.2,5016.42,11286.945,Office Supplies,North,45147.78
7,20289.43,0.1,2025,6,2,15,6,142026.01,14202.601000000002,18260.487142857142,Electronics,North,127823.41
2,5537.29,0.0,2025,6,2,15,6,11074.58,0.0,5537.29,Furniture,North,11074.58
5,1715.21,0.2,2025,6,2,15,6,8576.05,1715.21,1372.1680000000001,Stationery,West,6860.84
1,28231.36,0.0,2025,6,2,15,6,28231.36,0.0,28231.36,Electronics,South,28231.36
2,6903.76,0.05,2025,6,2,15,6,13807.52,690.3760000000001,6558.57,Furniture,North,13117.14
2,1773.27,0.0,2025,6,2,15,6,3546.54,0.0,1773.27,Office Supplies,North,3546.54
1,3074.05,0.0,2025,6,2,15,6,3074.05,0.0,3074.05,Accessories,Central,3074.05
2,30064.17,0.05,2025,6,2,15,6,60128.34,3006.417,28560.96,Electronics,Central,57121.92
1,449.49,0.05,2025,6,2,15,6,449.49,22.474500000000003,427.02,Stationery,North,427.02
5,1763.56,0.0,2025,6,2,16,0,8817.8,0.0,1763.56,Furniture,North,8817.8
1,1779.17,0.05,2025,6,2,16,0,1779.17,88.95850000000002,1690.21,Furniture,North,1690.21
4,83298.33,0.1,2025,6,2,16,0,333193.32,33319.332,74968.4975,Electronics,South,299873.99
8,3060.03,0.1,2025,6,2,16,0,24480.24,2448.0240000000003,2754.0275,Accessories,West,22032.22
5,425.85,0.15,2025,6,2,16,0,2129.25,319.3875,361.972,Stationery,North,1809.86
1,1775.89,0.1,2025,6,2,16,0,1775.89,177.58900000000003,1598.3,Office Supplies,West,1598.3
4,27858.35,0.1,2025,6,2,16,0,111433.4,11143.34,25072.515,Electronics,Central,100290.06
1,29184.11,0.05,2025,6,2,16,0,29184.11,1459.2055,27724.9,Electronics,Central,27724.9
2,8960.47,0.2,2025,6,2,16,0,17920.94,3584.188,7168.375,Furniture,South,14336.75
2,23347.46,0.05,2025,6,2,16,0,46694.92,2334.746,22180.085,Electronics,West,44360.17
4,444.25,0.15,2025,6,2,16,0,1777.0,266.55,377.6125,Stationery,North,1510.45
2,6582.79,0.15,2025,6,2,16,0,13165.58,1974.837,5595.37,Accessories,North,11190.74
1,64504.39,0.1,2025,6,2,16,0,64504.39,6450.439,58053.95,Electronics,West,58053.95
5,8378.85,0.1,2025,6,2,16,0,41894.25,4189.425,7540.966,Furniture,South,37704.83
4,5528.1,0.05,2025,6,2,16,0,22112.4,1105.6200000000001,5251.695,Furniture,North,21006.78
2,5315.62,0.05,2025,6,2,16,0,10631.24,531.562,5049.84,Furniture,East,10099.68
3,66288.15,0.15,2025,6,2,16,0,198864.44999999998,29829.667499999996,56344.926666666666,Electronics,West,169034.78
2,3057.1,0.1,2025,6,2,16,0,6114.2,611.42,2751.39,Accessories,West,5502.78
3,955.34,0.0,2025,6,2,17,1,2866.02,0.0,955.34,Office Supplies,West,2866.02
4,900.37,0.0,2025,6,2,17,1,3601.48,0.0,900.37,Office Supplies,South,3601.48
8,1775.34,0.05,2025,6,2,17,1,14202.72,710.136,1686.5725,Office Supplies,West,13492.58
7,28029.17,0.1,2025,6,2,17,1,196204.19,19620.419,25226.252857142856,Electronics,South,176583.77
2,1819.65,0.15,2025,6,2,17,1,3639.3,545.895,1546.7,Office Supplies,South,3093.4
1,431.15,0.15,2025,6,2,17,1,431.15,64.6725,366.48,Stationery,West,366.48
3,11975.59,0.0,2025,6,2,17,1,35926.770000000004,0.0,11975.589999999998,Office Supplies,South,35926.77
1,5512.0,0.25,2025,6,2,17,1,5512.0,1378.0,4134.0,Furniture,West,4134.0
2,435.47,0.1,2025,6,2,17,1,870.94,87.09400000000001,391.925,Stationery,East,783.85
1,34273.37,0.05,2025,6,2,17,1,34273.37,1713.6685000000002,32559.7,Electronics,South,32559.7
1,5521.94,0.0,2025,6,2,17,1,5521.94,0.0,5521.94,Furniture,East,5521.94
1,4618.92,0.05,2025,6,2,17,1,4618.92,230.94600000000003,4387.97,Accessories,North,4387.97
2,2916.03,0.2,2025,6,2,17,1,5832.06,1166.412,2332.825,Accessories,West,4665.65
4,1804.22,0.05,2025,6,2,17,1,7216.88,360.84400000000005,1714.01,Office Supplies,East,6856.04
3,428.03,0.2,2025,6,2,17,1,1284.09,256.818,342.42333333333335,Stationery,West,1027.27
3,13009.84,0.05,2025,6,2,17,1,39029.520000000004,1951.4760000000003,12359.346666666666,Office Supplies,East,37078.04
4,1768.45,0.05,2025,6,2,17,1,7073.8,353.69000000000005,1680.0275,Furniture,West,6720.11
5,6448.56,0.25,2025,6,2,18,2,32242.800000000003,8060.700000000001,4836.42,Accessories,East,24182.1
3,21798.74,0.05,2025,6,2,18,2,65396.22,3269.811,20708.803333333333,Electronics,North,62126.41
